,STATE,state_id,county_id,county_name,PLACEFP,PLACENAME
2649,TX,48,241,Jasper County,10708,Browndell city
2650,TX,48,241,Jasper County,11236,Buna CDP
2651,TX,48,241,Jasper County,24840,Evadale CDP
2652,TX,48,241,Jasper County,37420,Jasper city
2653,TX,48,241,Jasper County,39460,Kirbyville city
2654,TX,48,241,Jasper County,64460,Sam Rayburn CDP
2655,TX,48,243,Jeff Davis County,26688,Fort Davis CDP
2656,TX,48,243,Jeff Davis County,74648,Valentine town
2657,TX,48,245,Jefferson County,7000,Beaumont city
2658,TX,48,245,Jefferson County,7036,Beauxart Gardens CDP
2659,TX,48,245,Jefferson County,8128,Bevil Oaks city
2660,TX,48,245,Jefferson County,13972,Central Gardens CDP
2661,TX,48,245,Jefferson County,14704,China city
2662,TX,48,245,Jefferson County,25404,Fannett CDP
2663,TX,48,245,Jefferson County,31328,Groves city
2664,TX,48,245,Jefferson County,32012,Hamshire CDP
2665,TX,48,245,Jefferson County,50580,Nederland city
2666,TX,48,245,Jefferson County,51720,Nome city
2667,TX,48,245,Jefferson County,58820,Port Arthur city
2668,TX,48,245,Jefferson County,58940,Port Neches city
2669,TX,48,245,Jefferson County,71966,Taylor Landing city
2670,TX,48,247,Jim Hogg County,31484,Guerra CDP
2671,TX,48,247,Jim Hogg County,33008,Hebbronville CDP
2672,TX,48,247,Jim Hogg County,41569,Las Lomitas CDP
2673,TX,48,247,Jim Hogg County,68966,South Fork Estates CDP
2674,TX,48,247,Jim Hogg County,72758,Thompsonville CDP
2675,TX,48,249,Jim Wells County,1816,Alfred CDP
2676,TX,48,249,Jim Wells County,1852,Alice city
2677,TX,48,249,Jim Wells County,1858,Alice Acres CDP
2678,TX,48,249,Jim Wells County,2290,Amargosa CDP
2679,TX,48,249,Jim Wells County,7540,Ben Bolt CDP
2680,TX,48,249,Jim Wells County,17426,Coyote Acres CDP
2681,TX,48,249,Jim Wells County,38518,K-Bar Ranch CDP
2682,TX,48,249,Jim Wells County,43462,Loma Linda East CDP
2683,TX,48,249,Jim Wells County,54168,Orange Grove city
2684,TX,48,249,Jim Wells County,54509,Owl Ranch CDP
2685,TX,48,249,Jim Wells County,59384,Premont city
2686,TX,48,249,Jim Wells County,60518,Rancho Alegre CDP
2687,TX,48,249,Jim Wells County,65168,Sandia CDP
2688,TX,48,249,Jim Wells County,65180,San Diego city
2689,TX,48,249,Jim Wells County,69072,South La Paloma CDP
2690,TX,48,249,Jim Wells County,77422,Westdale CDP
2691,TX,48,251,Johnson County,2260,Alvarado city
2692,TX,48,251,Johnson County,10216,Briaroaks city
2693,TX,48,251,Johnson County,11428,Burleson city
2694,TX,48,251,Johnson County,15364,Cleburne city
2695,TX,48,251,Johnson County,17429,Coyote Flats city
2696,TX,48,251,Johnson County,17648,Cresson city
2697,TX,48,251,Johnson County,17917,Cross Timber town
2698,TX,48,251,Johnson County,17960,Crowley city
2699,TX,48,251,Johnson County,27000,Fort Worth city
2700,TX,48,251,Johnson County,29972,Godley city
2701,TX,48,251,Johnson County,30512,Grandview city
2702,TX,48,251,Johnson County,38080,Joshua city
2703,TX,48,251,Johnson County,38548,Keene city
2704,TX,48,251,Johnson County,46452,Mansfield city
2705,TX,48,251,Johnson County,56498,Pecan Plantation CDP
2706,TX,48,251,Johnson County,62240,Rio Vista city
2707,TX,48,251,Johnson County,72581,The Homesteads CDP
2708,TX,48,251,Johnson County,75236,Venus town
2709,TX,48,253,Jones County,1000,Abilene city
2710,TX,48,253,Jones County,3372,Anson city
2711,TX,48,253,Jones County,31964,Hamlin city
2712,TX,48,253,Jones County,32840,Hawley city
2713,TX,48,253,Jones County,45048,Lueders city
2714,TX,48,253,Jones County,69980,Stamford city
2715,TX,48,255,Karnes County,25392,Falls City city
2716,TX,48,255,Karnes County,38452,Karnes City city
2717,TX,48,255,Karnes County,38860,Kenedy city
2718,TX,48,255,Karnes County,63788,Runge town
2719,TX,48,257,Kaufman County,16216,Combine city
2720,TX,48,257,Kaufman County,17200,Cottonwood city
2721,TX,48,257,Kaufman County,17504,Crandall city
2722,TX,48,257,Kaufman County,19000,Dallas city
2723,TX,48,257,Kaufman County,23356,Elmo CDP
2724,TX,48,257,Kaufman County,26604,Forney city
2725,TX,48,257,Kaufman County,30752,Grays Prairie village
2726,TX,48,257,Kaufman County,32978,Heartland CDP
2727,TX,48,257,Kaufman County,32984,Heath city
2728,TX,48,257,Kaufman County,38488,Kaufman city
2729,TX,48,257,Kaufman County,38788,Kemp city
2730,TX,48,257,Kaufman County,45324,Mabank town
2731,TX,48,257,Kaufman County,45804,McLendon-Chisholm city
2732,TX,48,257,Kaufman County,47892,Mesquite city
2733,TX,48,257,Kaufman County,52902,Oak Grove town
2734,TX,48,257,Kaufman County,53160,Oak Ridge town
2735,TX,48,257,Kaufman County,59066,Post Oak Bend City town
2736,TX,48,257,Kaufman County,63404,Rosser village
2737,TX,48,257,Kaufman County,66368,Scurry town
2738,TX,48,257,Kaufman County,66428,Seagoville city
2739,TX,48,257,Kaufman County,66908,Seven Points city
2740,TX,48,257,Kaufman County,71756,Talty town
2741,TX,48,257,Kaufman County,72284,Terrell city
2742,TX,48,257,Kaufman County,73562,Travis Ranch CDP
2743,TX,48,259,Kendall County,9160,Boerne city
2744,TX,48,259,Kendall County,16228,Comfort CDP
2745,TX,48,259,Kendall County,25168,Fair Oaks Ranch city
2746,TX,48,261,Kenedy County,65876,Sarita CDP
2747,TX,48,263,Kent County,29612,Girard CDP
2748,TX,48,263,Kent County,37468,Jayton city
2749,TX,48,265,Kerr County,13828,Center Point CDP
2750,TX,48,265,Kerr County,36032,Ingram city
2751,TX,48,265,Kerr County,39040,Kerrville city
2752,TX,48,267,Kimble County,38248,Junction city
2753,TX,48,269,King County,31640,Guthrie CDP
2754,TX,48,271,Kinney County,9868,Brackettville city
2755,TX,48,271,Kinney County,26680,Fort Clark Springs CDP
2756,TX,48,271,Kinney County,69560,Spofford city
2757,TX,48,273,Kleberg County,17000,Corpus Christi city
2758,TX,48,273,Kleberg County,39352,Kingsville city
2759,TX,48,273,Kleberg County,61724,Ricardo CDP
2760,TX,48,273,Kleberg County,62468,Riviera CDP
2761,TX,48,275,Knox County,7636,Benjamin city
2762,TX,48,275,Knox County,30296,Goree city
2763,TX,48,275,Knox County,39700,Knox City town
2764,TX,48,275,Knox County,50040,Munday city
2765,TX,48,277,Lamar County,8812,Blossom city
2766,TX,48,277,Lamar County,10660,Brookston CDP
2767,TX,48,277,Lamar County,20020,Deport city
2768,TX,48,277,Lamar County,55080,Paris city
2769,TX,48,277,Lamar County,57128,Petty CDP
2770,TX,48,277,Lamar County,59156,Powderly CDP
2771,TX,48,277,Lamar County,61592,Reno city
2772,TX,48,277,Lamar County,63584,Roxton city
2773,TX,48,277,Lamar County,71356,Sun Valley city
2774,TX,48,277,Lamar County,73196,Toco city
2775,TX,48,279,Lamb County,3084,Amherst city
2776,TX,48,279,Lamb County,21928,Earth city
2777,TX,48,279,Lamb County,43024,Littlefield city
2778,TX,48,279,Lamb County,54012,Olton city
2779,TX,48,279,Lamb County,69380,Spade CDP
2780,TX,48,279,Lamb County,69764,Springlake town
2781,TX,48,279,Lamb County,70772,Sudan city
2782,TX,48,281,Lampasas County,16624,Copperas Cove city
2783,TX,48,281,Lampasas County,38800,Kempner city
2784,TX,48,281,Lampasas County,41188,Lampasas city
2785,TX,48,281,Lampasas County,43516,Lometa city
2786,TX,48,283,La Salle County,17216,Cotulla city
2787,TX,48,283,La Salle County,24240,Encinal city
2788,TX,48,283,La Salle County,27144,Fowlerton CDP
2789,TX,48,285,Lavaca County,31868,Hallettsville city
2790,TX,48,285,Lavaca County,49560,Moulton town
2791,TX,48,285,Lavaca County,67640,Shiner city
2792,TX,48,285,Lavaca County,80560,Yoakum city
2793,TX,48,287,Lee County,20452,Dime Box CDP
2794,TX,48,287,Lee County,29432,Giddings city
2795,TX,48,287,Lee County,42532,Lexington town
2796,TX,48,289,Leon County,11116,Buffalo city
2797,TX,48,289,Leon County,13900,Centerville city
2798,TX,48,289,Leon County,34136,Hilltop Lakes CDP
2799,TX,48,289,Leon County,37648,Jewett city
2800,TX,48,289,Leon County,42340,Leona city
2801,TX,48,289,Leon County,46752,Marquez city
2802,TX,48,289,Leon County,51840,Normangee town
2803,TX,48,289,Leon County,53232,Oakwood town
2804,TX,48,291,Liberty County,3072,Ames city
2805,TX,48,291,Liberty County,8240,Big Thicket Lake Estates CDP
2806,TX,48,291,Liberty County,15436,Cleveland city
2807,TX,48,291,Liberty County,18476,Daisetta city
2808,TX,48,291,Liberty County,19432,Dayton city
2809,TX,48,291,Liberty County,19435,Dayton Lakes city
2810,TX,48,291,Liberty County,20140,Devers city
2811,TX,48,291,Liberty County,32240,Hardin city
2812,TX,48,291,Liberty County,35324,Hull CDP
2813,TX,48,291,Liberty County,38872,Kenefick town
2814,TX,48,291,Liberty County,42568,Liberty city
2815,TX,48,291,Liberty County,49068,Mont Belvieu city
2816,TX,48,291,Liberty County,51984,North Cleveland city
2817,TX,48,291,Liberty County,53824,Old River-Winfree city
2818,TX,48,291,Liberty County,58448,Plum Grove city
2819,TX,48,293,Limestone County,16552,Coolidge town
2820,TX,48,293,Limestone County,31280,Groesbeck city
2821,TX,48,293,Limestone County,39844,Kosse town
2822,TX,48,293,Limestone County,46824,Mart city
2823,TX,48,293,Limestone County,47916,Mexia city
2824,TX,48,293,Limestone County,72080,Tehuacana town
2825,TX,48,293,Limestone County,72788,Thornton town
2826,TX,48,295,Lipscomb County,9448,Booker town
2827,TX,48,295,Lipscomb County,19288,Darrouzett town
2828,TX,48,295,Lipscomb County,26328,Follett city
2829,TX,48,295,Lipscomb County,33608,Higgins city
2830,TX,48,295,Lipscomb County,42952,Lipscomb CDP
2831,TX,48,297,Live Oak County,29348,George West city
2832,TX,48,297,Live Oak County,72872,Three Rivers city
2833,TX,48,299,Llano County,10984,Buchanan Dam CDP
2834,TX,48,299,Llano County,10990,Buchanan Lake Village CDP
2835,TX,48,299,Llano County,34862,Horseshoe Bay city
2836,TX,48,299,Llano County,39304,Kingsland CDP
2837,TX,48,299,Llano County,43144,Llano city
2838,TX,48,299,Llano County,71228,Sunrise Beach Village city
2839,TX,48,299,Llano County,73424,Tow CDP
2840,TX,48,301,Loving County,47676,Mentone CDP
2841,TX,48,303,Lubbock County,160,Abernathy city
2842,TX,48,303,Lubbock County,11155,Buffalo Springs village
2843,TX,48,303,Lubbock County,35732,Idalou city
2844,TX,48,303,Lubbock County,45000,Lubbock city
2845,TX,48,303,Lubbock County,50916,New Deal town
2846,TX,48,303,Lubbock County,60672,Ransom Canyon town
2847,TX,48,303,Lubbock County,67136,Shallowater city
2848,TX,48,303,Lubbock County,68180,Slaton city
2849,TX,48,303,Lubbock County,79972,Wolfforth city
2850,TX,48,305,Lynn County,51012,New Home city
2851,TX,48,305,Lynn County,53436,O'Donnell city
2852,TX,48,305,Lynn County,71708,Tahoka city
2853,TX,48,305,Lynn County,79612,Wilson city
2854,TX,48,307,McCulloch County,9916,Brady city
2855,TX,48,307,McCulloch County,47568,Melvin town
2856,TX,48,307,McCulloch County,62624,Rochelle CDP
2857,TX,48,309,McLennan County,7408,Bellmead city
2858,TX,48,309,McLennan County,8104,Beverly Hills city
2859,TX,48,309,McLennan County,10828,Bruceville-Eddy city
2860,TX,48,309,McLennan County,14740,China Spring CDP
2861,TX,48,309,McLennan County,17564,Crawford town
2862,TX,48,309,McLennan County,29408,Gholson city
2863,TX,48,309,McLennan County,30092,Golinda city
2864,TX,48,309,McLennan County,31880,Hallsburg city
2865,TX,48,309,McLennan County,33428,Hewitt city
2866,TX,48,309,McLennan County,40168,Lacy-Lakeview city
2867,TX,48,309,McLennan County,42400,Leroy city
2868,TX,48,309,McLennan County,44020,Lorena city
2869,TX,48,309,McLennan County,45672,McGregor city
2870,TX,48,309,McLennan County,46824,Mart city
2871,TX,48,309,McLennan County,49200,Moody city
2872,TX,48,309,McLennan County,62108,Riesel city
2873,TX,48,309,McLennan County,62588,Robinson city
2874,TX,48,309,McLennan County,63380,Ross city
2875,TX,48,309,McLennan County,74732,Valley Mills city
2876,TX,48,309,McLennan County,76000,Waco city
2877,TX,48,309,McLennan County,77332,West city
2878,TX,48,309,McLennan County,79456,Willow Grove CDP
2879,TX,48,309,McLennan County,80224,Woodway city
2880,TX,48,311,McMullen County,72992,Tilden CDP
2881,TX,48,313,Madison County,45996,Madisonville city
2882,TX,48,313,Madison County,48180,Midway city
2883,TX,48,313,Madison County,51840,Normangee town
2884,TX,48,315,Marion County,37528,Jefferson city
2885,TX,48,315,Marion County,57566,Pine Harbor CDP
2886,TX,48,317,Martin County,1108,Ackerly city
2887,TX,48,317,Martin County,48072,Midland city
2888,TX,48,317,Martin County,70040,Stanton city
2889,TX,48,319,Mason County,46968,Mason city
2890,TX,48,321,Matagorda County,5984,Bay City city
2891,TX,48,321,Matagorda County,8668,Blessing CDP
2892,TX,48,321,Matagorda County,46716,Markham CDP
2893,TX,48,321,Matagorda County,47016,Matagorda CDP
2894,TX,48,321,Matagorda County,48048,Midfield CDP
2895,TX,48,321,Matagorda County,54684,Palacios city
2896,TX,48,321,Matagorda County,65864,Sargent CDP
2897,TX,48,321,Matagorda County,75068,Van Vleck CDP
2898,TX,48,321,Matagorda County,76012,Wadsworth CDP
2899,TX,48,323,Maverick County,14881,Chula Vista CDP
2900,TX,48,323,Maverick County,21892,Eagle Pass city
2901,TX,48,323,Maverick County,22810,Eidson Road CDP
2902,TX,48,323,Maverick County,23080,El Indio CDP
2903,TX,48,323,Maverick County,23254,Elm Creek CDP
2904,TX,48,323,Maverick County,25038,Fabrica CDP
2905,TX,48,323,Maverick County,41583,Las Quintas Fronterizas CDP
2906,TX,48,323,Maverick County,51828,Normandy CDP
2907,TX,48,323,Maverick County,60092,Quemado CDP
2908,TX,48,323,Maverick County,60278,Radar Base CDP
2909,TX,48,323,Maverick County,63350,Rosita CDP
2910,TX,48,323,Maverick County,66536,Seco Mines CDP
2911,TX,48,323,Maverick County,67775,Siesta Acres CDP
2912,TX,48,325,Medina County,13312,Castroville city
2913,TX,48,325,Medina County,20152,Devine city
2914,TX,48,325,Medina County,20248,D'Hanis CDP
2915,TX,48,325,Medina County,34676,Hondo city
2916,TX,48,325,Medina County,40108,LaCoste city
2917,TX,48,325,Medina County,40674,Lake Medina Shores CDP
2918,TX,48,325,Medina County,45288,Lytle city
2919,TX,48,325,Medina County,50400,Natalia city
2920,TX,48,325,Medina County,65000,San Antonio city
2921,TX,48,325,Medina County,80428,Yancey CDP
2922,TX,48,327,Menard County,47628,Menard city
2923,TX,48,329,Midland County,48072,Midland city
2924,TX,48,329,Midland County,53388,Odessa city
2925,TX,48,331,Milam County,7516,Ben Arnold CDP
2926,TX,48,331,Milam County,11020,Buckholts town
2927,TX,48,331,Milam County,11440,Burlington CDP
2928,TX,48,331,Milam County,12040,Cameron city
2929,TX,48,331,Milam County,29216,Gause CDP
2930,TX,48,331,Milam County,48336,Milano city
2931,TX,48,331,Milam County,59216,Praesel CDP
2932,TX,48,331,Milam County,62672,Rockdale city
2933,TX,48,331,Milam County,72776,Thorndale city
2934,TX,48,333,Mills County,30056,Goldthwaite city
2935,TX,48,333,Mills County,49992,Mullin town
2936,TX,48,333,Mills County,59528,Priddy CDP
2937,TX,48,335,Mitchell County,16120,Colorado City city
2938,TX,48,335,Mitchell County,40475,Lake Colorado City CDP
2939,TX,48,335,Mitchell County,43996,Loraine town
2940,TX,48,335,Mitchell County,77380,Westbrook city
2941,TX,48,337,Montague County,9640,Bowie city
2942,TX,48,337,Montague County,49032,Montague CDP
2943,TX,48,337,Montague County,51648,Nocona city
2944,TX,48,337,Montague County,51654,Nocona Hills CDP
2945,TX,48,337,Montague County,62132,Ringgold CDP
2946,TX,48,337,Montague County,64184,St. Jo city
2947,TX,48,337,Montague County,71264,Sunset CDP
2948,TX,48,339,Montgomery County,15436,Cleveland city
2949,TX,48,339,Montgomery County,16432,Conroe city
2950,TX,48,339,Montgomery County,18260,Cut and Shoot city
2951,TX,48,339,Montgomery County,19632,Deerwood CDP
2952,TX,48,339,Montgomery County,30560,Grangerland CDP
2953,TX,48,339,Montgomery County,35000,Houston city
2954,TX,48,339,Montgomery County,46056,Magnolia city
2955,TX,48,339,Montgomery County,49128,Montgomery city
2956,TX,48,339,Montgomery County,53190,Oak Ridge North city
2957,TX,48,339,Montgomery County,55008,Panorama Village city
2958,TX,48,339,Montgomery County,56156,Patton Village city
2959,TX,48,339,Montgomery County,57596,Pinehurst CDP
2960,TX,48,339,Montgomery County,58850,Porter Heights CDP
2961,TX,48,339,Montgomery County,63044,Roman Forest city
2962,TX,48,339,Montgomery County,67400,Shenandoah city
2963,TX,48,339,Montgomery County,69548,Splendora city
2964,TX,48,339,Montgomery County,69932,Stagecoach town
2965,TX,48,339,Montgomery County,72656,The Woodlands CDP
2966,TX,48,339,Montgomery County,73316,Tomball city
2967,TX,48,339,Montgomery County,79408,Willis city
2968,TX,48,339,Montgomery County,80044,Woodbranch city
2969,TX,48,339,Montgomery County,80144,Woodloch town
2970,TX,48,341,Moore County,11692,Cactus city
2971,TX,48,341,Moore County,21556,Dumas city
2972,TX,48,341,Moore County,27696,Fritch city
2973,TX,48,341,Moore County,71180,Sunray city
2974,TX,48,343,Morris County,18464,Daingerfield city
2975,TX,48,343,Morris County,35300,Hughes Springs city
2976,TX,48,343,Morris County,43684,Lone Star city
2977,TX,48,343,Morris County,50316,Naples city
2978,TX,48,343,Morris County,54024,Omaha city
2979,TX,48,345,Motley County,47004,Matador town
2980,TX,48,345,Motley County,62528,Roaring Springs town
2981,TX,48,347,Nacogdoches County,3564,Appleby city
2982,TX,48,347,Nacogdoches County,14776,Chireno city
2983,TX,48,347,Nacogdoches County,18224,Cushing city
2984,TX,48,347,Nacogdoches County,29060,Garrison city
2985,TX,48,347,Nacogdoches County,50256,Nacogdoches city
2986,TX,48,347,Nacogdoches County,61040,Redfield CDP
2987,TX,48,349,Navarro County,3288,Angus city
2988,TX,48,349,Navarro County,5708,Barry city
2989,TX,48,349,Navarro County,8788,Blooming Grove town
2990,TX,48,349,Navarro County,17060,Corsicana city
2991,TX,48,349,Navarro County,19420,Dawson town
2992,TX,48,349,Navarro County,24168,Emhouse town
2993,TX,48,349,Navarro County,24816,Eureka city
2994,TX,48,349,Navarro County,27768,Frost city
2995,TX,48,349,Navarro County,30188,Goodlow city
2996,TX,48,349,Navarro County,38992,Kerens city
2997,TX,48,349,Navarro County,48372,Mildred town
2998,TX,48,349,Navarro County,50184,Mustang town
2999,TX,48,349,Navarro County,50448,Navarro town
3000,TX,48,349,Navarro County,53217,Oak Valley town
3001,TX,48,349,Navarro County,59168,Powell town
3002,TX,48,349,Navarro County,61616,Retreat town
3003,TX,48,349,Navarro County,61736,Rice city
3004,TX,48,349,Navarro County,61820,Richland town
3005,TX,48,349,Navarro County,70604,Streetman town
3006,TX,48,351,Newton County,20212,Deweyville CDP
3007,TX,48,351,Newton County,51372,Newton city
3008,TX,48,351,Newton County,69326,South Toledo Bend CDP
3009,TX,48,353,Nolan County,8488,Blackwell city
3010,TX,48,353,Nolan County,63176,Roscoe city
3011,TX,48,353,Nolan County,71540,Sweetwater city
3012,TX,48,355,Nueces County,1396,Agua Dulce city
3013,TX,48,355,Nueces County,3600,Aransas Pass city
3014,TX,48,355,Nueces County,5576,Banquete CDP
3015,TX,48,355,Nueces County,8392,Bishop city
3016,TX,48,355,Nueces County,17000,Corpus Christi city
3017,TX,48,355,Nueces County,21436,Driscoll city
3018,TX,48,355,Nueces County,36008,Ingleside city
3019,TX,48,355,Nueces County,41422,La Paloma-Lost Creek CDP
3020,TX,48,355,Nueces County,52404,North San Pedro CDP
3021,TX,48,355,Nueces County,57056,Petronila city
3022,TX,48,355,Nueces County,58808,Port Aransas city
3023,TX,48,355,Nueces County,58904,Portland city
3024,TX,48,355,Nueces County,60529,Rancho Banquete CDP
3025,TX,48,355,Nueces County,62600,Robstown city
3026,TX,48,355,Nueces County,65342,Sandy Hollow-Escondidas CDP
3027,TX,48,355,Nueces County,69708,Spring Gardens CDP
3028,TX,48,355,Nueces County,72952,Tierra Grande CDP
3029,TX,48,355,Nueces County,72954,Tierra Verde CDP
3030,TX,48,357,Ochiltree County,9448,Booker town
3031,TX,48,357,Ochiltree County,25512,Farnsworth CDP
3032,TX,48,357,Ochiltree County,56912,Perryton city
3033,TX,48,357,Ochiltree County,76048,Waka CDP
3034,TX,48,359,Oldham County,1324,Adrian city
3035,TX,48,359,Oldham County,9796,Boys Ranch CDP
3036,TX,48,359,Oldham County,75188,Vega city
3037,TX,48,359,Oldham County,79180,Wildorado CDP
3038,TX,48,361,Orange County,10252,Bridge City city
3039,TX,48,361,Orange County,26516,Forest Heights CDP
3040,TX,48,361,Orange County,43000,Little Cypress CDP
3041,TX,48,361,Orange County,47100,Mauriceville CDP
3042,TX,48,361,Orange County,54132,Orange city
3043,TX,48,361,Orange County,57524,Pine Forest city
3044,TX,48,361,Orange County,57608,Pinehurst city
3045,TX,48,361,Orange County,58820,Port Arthur city
3046,TX,48,361,Orange County,63200,Rose City city
3047,TX,48,361,Orange County,75476,Vidor city
3048,TX,48,361,Orange County,77752,West Orange city
3049,TX,48,363,Palo Pinto County,10084,Brazos CDP
3050,TX,48,363,Palo Pinto County,30272,Gordon city
3051,TX,48,363,Palo Pinto County,30380,Graford city
3052,TX,48,363,Palo Pinto County,48684,Mineral Wells city
3053,TX,48,363,Palo Pinto County,48720,Mingus city
3054,TX,48,363,Palo Pinto County,54876,Palo Pinto CDP
3055,TX,48,363,Palo Pinto County,65780,Santo CDP
3056,TX,48,363,Palo Pinto County,70580,Strawn city
3057,TX,48,365,Panola County,7108,Beckville city
3058,TX,48,365,Panola County,13108,Carthage city
3059,TX,48,365,Panola County,29108,Gary City town
3060,TX,48,365,Panola County,71924,Tatum city
3061,TX,48,367,Parker County,1744,Aledo city
3062,TX,48,367,Parker County,3336,Annetta town
3063,TX,48,367,Parker County,3340,Annetta North town
3064,TX,48,367,Parker County,3342,Annetta South town
3065,TX,48,367,Parker County,5168,Azle city
3066,TX,48,367,Parker County,10192,Briar CDP
3067,TX,48,367,Parker County,13075,Carter CDP
3068,TX,48,367,Parker County,16540,Cool city
3069,TX,48,367,Parker County,17648,Cresson city
3070,TX,48,367,Parker County,19924,Dennis CDP
3071,TX,48,367,Parker County,27000,Fort Worth city
3072,TX,48,367,Parker County,29012,Garner CDP
3073,TX,48,367,Parker County,34865,Horseshoe Bend CDP
3074,TX,48,367,Parker County,35254,Hudson Oaks city
3075,TX,48,367,Parker County,48564,Millsap town
3076,TX,48,367,Parker County,48684,Mineral Wells city
3077,TX,48,367,Parker County,61604,Reno city
3078,TX,48,367,Parker County,65066,Sanctuary town
3079,TX,48,367,Parker County,69800,Springtown city
3080,TX,48,367,Parker County,76864,Weatherford city
3081,TX,48,367,Parker County,77490,Western Lake CDP
3082,TX,48,367,Parker County,79492,Willow Park city
3083,TX,48,369,Parmer County,9628,Bovina city
3084,TX,48,369,Parmer County,25548,Farwell city
3085,TX,48,369,Parmer County,27660,Friona city
3086,TX,48,371,Pecos County,17408,Coyanosa CDP
3087,TX,48,371,Pecos County,26808,Fort Stockton city
3088,TX,48,371,Pecos County,35828,Imperial CDP
3089,TX,48,371,Pecos County,36128,Iraan city
3090,TX,48,371,Pecos County,67340,Sheffield CDP
3091,TX,48,373,Polk County,8240,Big Thicket Lake Estates CDP
3092,TX,48,373,Polk County,13570,Cedar Point CDP
3093,TX,48,373,Polk County,17036,Corrigan town
3094,TX,48,373,Polk County,30224,Goodrich city
3095,TX,48,373,Polk County,35954,Indian Springs CDP
3096,TX,48,373,Polk County,43132,Livingston town
3097,TX,48,373,Polk County,54048,Onalaska city
3098,TX,48,373,Polk County,58232,Pleasant Hill CDP
3099,TX,48,373,Polk County,66884,Seven Oaks city
3100,TX,48,373,Polk County,77662,West Livingston CDP
3101,TX,48,375,Potter County,3000,Amarillo city
3102,TX,48,375,Potter County,8398,Bishop Hills town
3103,TX,48,375,Potter County,11572,Bushland CDP
3104,TX,48,377,Presidio County,46620,Marfa city
3105,TX,48,377,Presidio County,59396,Presidio city
3106,TX,48,377,Presidio County,61076,Redford CDP
3107,TX,48,379,Rains County,1636,Alba town
3108,TX,48,379,Rains County,22276,East Tawakoni city
3109,TX,48,379,Rains County,24216,Emory city
3110,TX,48,379,Rains County,58532,Point city
3111,TX,48,381,Randall County,3000,Amarillo city
3112,TX,48,381,Randall County,11572,Bushland CDP
3113,TX,48,381,Randall County,12532,Canyon city
3114,TX,48,381,Randall County,32156,Happy town
3115,TX,48,381,Randall County,40804,Lake Tanglewood village
3116,TX,48,381,Randall County,54726,Palisades village
3117,TX,48,381,Randall County,62834,Rockwell Place CDP
3118,TX,48,381,Randall County,73030,Timbercreek Canyon village
3119,TX,48,381,Randall County,74228,Umbarger CDP
3120,TX,48,383,Reagan County,8212,Big Lake city
3121,TX,48,385,Real County,12388,Camp Wood city
3122,TX,48,385,Real County,42004,Leakey city
3123,TX,48,387,Red River County,3360,Annona town
3124,TX,48,387,Red River County,5072,Avery town
3125,TX,48,387,Red River County,9172,Bogata city
3126,TX,48,387,Red River County,15160,Clarksville city
3127,TX,48,387,Red River County,20020,Deport city
3128,TX,48,387,Red River County,20128,Detroit town
3129,TX,48,389,Reeves County,5468,Balmorhea city
3130,TX,48,389,Reeves County,42874,Lindsay CDP
3131,TX,48,389,Reeves County,56516,Pecos city
3132,TX,48,389,Reeves County,73496,Toyah town
3133,TX,48,391,Refugio County,5036,Austwell city
3134,TX,48,391,Refugio County,6104,Bayside town
3135,TX,48,391,Refugio County,61436,Refugio town
3136,TX,48,391,Refugio County,73148,Tivoli CDP
3137,TX,48,391,Refugio County,80176,Woodsboro town
3138,TX,48,393,Roberts County,47988,Miami city
3139,TX,48,395,Robertson County,10144,Bremond city
3140,TX,48,395,Robertson County,11992,Calvert city
3141,TX,48,395,Robertson County,27288,Franklin city
3142,TX,48,395,Robertson County,32972,Hearne city
3143,TX,48,397,Rockwall County,19000,Dallas city
3144,TX,48,397,Rockwall County,25572,Fate city
3145,TX,48,397,Rockwall County,29000,Garland city
3146,TX,48,397,Rockwall County,32984,Heath city
3147,TX,48,397,Rockwall County,45804,McLendon-Chisholm city
3148,TX,48,397,Rockwall County,48858,Mobile City city
3149,TX,48,397,Rockwall County,62828,Rockwall city
3150,TX,48,397,Rockwall County,63572,Rowlett city
3151,TX,48,397,Rockwall County,63668,Royse City city
3152,TX,48,397,Rockwall County,80356,Wylie city
3153,TX,48,399,Runnels County,5456,Ballinger city
3154,TX,48,399,Runnels County,48396,Miles city
3155,TX,48,399,Runnels County,63560,Rowena CDP
3156,TX,48,399,Runnels County,79756,Wingate CDP
3157,TX,48,399,Runnels County,79876,Winters city
3158,TX,48,401,Rusk County,22192,Easton city
3159,TX,48,401,Rusk County,33212,Henderson city
3160,TX,48,401,Rusk County,39124,Kilgore city
3161,TX,48,401,Rusk County,40468,Lake Cherokee CDP
3162,TX,48,401,Rusk County,49728,Mount Enterprise city
3163,TX,48,401,Rusk County,51168,New London city
3164,TX,48,401,Rusk County,54432,Overton city
3165,TX,48,401,Rusk County,61508,Reklaw city
3166,TX,48,401,Rusk County,71924,Tatum city
3167,TX,48,403,Sabine County,33188,Hemphill city
3168,TX,48,403,Sabine County,48324,Milam CDP
3169,TX,48,403,Sabine County,57644,Pineland city
3170,TX,48,405,San Augustine County,10384,Broaddus town
3171,TX,48,405,San Augustine County,65024,San Augustine city
3172,TX,48,407,San Jacinto County,12600,Cape Royale CDP
3173,TX,48,407,San Jacinto County,15436,Cleveland city
3174,TX,48,407,San Jacinto County,15892,Coldspring city
